"","agem","folio","nom_mun","lat_decimal","lon_decimal","altitud","region.tariff","tariff","summer"
"18792",21197,18324,"Xicotepec",20.3181107155963,-97.9089430642202,712.165137614679,,,
"18793",21197,18317,"Xicotepec",20.3181107155963,-97.9089430642202,712.165137614679,,,
"18794",21197,18316,"Xicotepec",20.3181107155963,-97.9089430642202,712.165137614679,,,
"18795",21197,18303,"Xicotepec",20.3181107155963,-97.9089430642202,712.165137614679,,,
"18796",21207,18540,"Zacapoaxtla",19.85649598,-97.58073408,1942.92,"Sur","1",0
"18797",21207,18550,"Zacapoaxtla",19.85649598,-97.58073408,1942.92,"Sur","1",0
"18798",21207,18553,"Zacapoaxtla",19.85649598,-97.58073408,1942.92,"Sur","1",0
"18799",21207,18547,"Zacapoaxtla",19.85649598,-97.58073408,1942.92,"Sur","1",0
"18800",21207,18556,"Zacapoaxtla",19.85649598,-97.58073408,1942.92,"Sur","1",0
"18801",21207,18551,"Zacapoaxtla",19.85649598,-97.58073408,1942.92,"Sur","1",0
"18802",21207,18541,"Zacapoaxtla",19.85649598,-97.58073408,1942.92,"Sur","1",0
"18803",21207,18552,"Zacapoaxtla",19.85649598,-97.58073408,1942.92,"Sur","1",0
"18804",21207,18539,"Zacapoaxtla",19.85649598,-97.58073408,1942.92,"Sur","1",0
"18805",21207,18554,"Zacapoaxtla",19.85649598,-97.58073408,1942.92,"Sur","1",0
"18806",21207,18557,"Zacapoaxtla",19.85649598,-97.58073408,1942.92,"Sur","1",0
"18807",21207,18549,"Zacapoaxtla",19.85649598,-97.58073408,1942.92,"Sur","1",0
"18808",21207,18555,"Zacapoaxtla",19.85649598,-97.58073408,1942.92,"Sur","1",0
"18809",21207,18542,"Zacapoaxtla",19.85649598,-97.58073408,1942.92,"Sur","1",0
"18810",21207,18543,"Zacapoaxtla",19.85649598,-97.58073408,1942.92,"Sur","1",0
"18811",21207,18548,"Zacapoaxtla",19.85649598,-97.58073408,1942.92,"Sur","1",0
"18812",21207,18545,"Zacapoaxtla",19.85649598,-97.58073408,1942.92,"Sur","1",0
"18813",21207,18544,"Zacapoaxtla",19.85649598,-97.58073408,1942.92,"Sur","1",0
"18814",21207,18546,"Zacapoaxtla",19.85649598,-97.58073408,1942.92,"Sur","1",0
"18815",21213,18797,"Zihuateutla",20.2878644824561,-97.8192054385965,663.894736842105,,,
"18816",21213,18798,"Zihuateutla",20.2878644824561,-97.8192054385965,663.894736842105,,,
"18817",21213,18799,"Zihuateutla",20.2878644824561,-97.8192054385965,663.894736842105,,,
"18818",21213,18801,"Zihuateutla",20.2878644824561,-97.8192054385965,663.894736842105,,,
"18819",21213,18802,"Zihuateutla",20.2878644824561,-97.8192054385965,663.894736842105,,,
"18820",21213,18803,"Zihuateutla",20.2878644824561,-97.8192054385965,663.894736842105,,,
"18821",21213,18800,"Zihuateutla",20.2878644824561,-97.8192054385965,663.894736842105,,,
"18822",21213,18809,"Zihuateutla",20.2878644824561,-97.8192054385965,663.894736842105,,,
"18823",21213,18810,"Zihuateutla",20.2878644824561,-97.8192054385965,663.894736842105,,,
"18824",21213,18811,"Zihuateutla",20.2878644824561,-97.8192054385965,663.894736842105,,,
"18825",21213,18812,"Zihuateutla",20.2878644824561,-97.8192054385965,663.894736842105,,,
"18826",21213,18813,"Zihuateutla",20.2878644824561,-97.8192054385965,663.894736842105,,,
"18827",21213,18814,"Zihuateutla",20.2878644824561,-97.8192054385965,663.894736842105,,,
"18828",21213,18805,"Zihuateutla",20.2878644824561,-97.8192054385965,663.894736842105,,,
"18829",21213,18806,"Zihuateutla",20.2878644824561,-97.8192054385965,663.894736842105,,,
"18830",21213,18804,"Zihuateutla",20.2878644824561,-97.8192054385965,663.894736842105,,,
"18831",21213,18816,"Zihuateutla",20.2878644824561,-97.8192054385965,663.894736842105,,,
"18832",21213,18815,"Zihuateutla",20.2878644824561,-97.8192054385965,663.894736842105,,,
"18833",21213,18807,"Zihuateutla",20.2878644824561,-97.8192054385965,663.894736842105,,,
"18834",21213,18808,"Zihuateutla",20.2878644824561,-97.8192054385965,663.894736842105,,,
"18835",22001,19302,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18836",22001,19318,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18837",22001,19312,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18838",22001,19303,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18839",22001,19313,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18840",22001,19305,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18841",22001,19300,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18842",22001,19301,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18843",22001,19311,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18844",22001,19314,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18845",22001,19308,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18846",22001,19324,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18847",22001,19299,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18848",22001,19304,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18849",22001,19326,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18850",22001,19332,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18851",22001,19316,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18852",22001,19325,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18853",22001,19329,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18854",22001,19315,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18855",22001,19331,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18856",22001,19328,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18857",22001,19297,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18858",22001,19333,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18859",22001,19309,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18860",22001,19317,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18861",22001,19334,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18862",22001,19322,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18863",22001,19320,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18864",22001,19310,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18865",22001,19323,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
"18866",22001,19330,"Amealco de Bonfil",20.1554996335404,-100.104940770186,2493.99378881988,"Sur","1",0
